columns,sample,human_detected,csv_detected,id
Téléphone du lieu,"['01 39 56 48 64', '01 53 01 86 53', '01 44 78 12 33', '01 34 51 65 36', '01 47 63 42 73', '01 69 92 52 52', '01 40 20 50 50', '01 69 92 69 12', '01 64 05 63 31', '01 40 27 60 96']",tel_fr,tel_fr,f923e0f9-a2e8-47dc-a649-cc19afa4348b
Téléphone,"['03.20.43.65.36', '03 81.48.46.30', '02.31.56.63.24', '05.56.33.92.17', '03.88.21.28.38', '05.49.44.53.42', '03.26.50.59.10', '02.30.26.00.28', '02.31.56.63.24', '02.30.06.02.56']",tel_fr,tel_fr,4011bc63-bb62-4149-8268-d961a8af07e4
Téléphone contact 1,"['02 28 22 24 40', '02 40 32 29 41', '02 51 77 88 48', '02 28 22 23 00', '02 53 46 21 73', '02 52 10 83 20', '02 52 10 82 00', '02 40 32 29 41', '02 40 41 94 32', '02 40 13 44 10']",tel_fr,tel_fr,9f15987b-be57-409b-902c-0755eb9df53b
TEL,"['01.46.31.17.35', '01.46.93.92.20', '01.40.86.17.95', '01.47.85.69.51', '01.47.31.78.05', '01.47.35.41.81', '01.41.15.95.15', '01.42.70.08.11', '01.47.88.38.76', '01.47.37.68.26']",tel_fr,tel_fr,51b314df-08d5-422a-b5d2-fcce3abdea04
NUM_TEL,"['01 48 03 96 00', '01 46 45 38 46', '01 30 91 38 18', '01 60 10 80 70', '01 39 58 80 04', '01 34 69 95 84', '01 42 35 69 40', '01 64 49 68 68', '01 48 84 70 28', '01 49 83 48 00']",tel_fr,tel_fr,da459c17-f32a-440e-ad9d-1f49297b81b0
ann_telephone,"['03 23 67 05 00', '03 23 67 05 00', '03 23 06 93 98', '03 23 67 05 00', '03 23 67 05 00', '03 23 67 05 00', '03 23 67 05 00', '03 23 67 05 00', '03 23 67 05 00', '03 23 06 93 93']",tel_fr,tel_fr,af208952-348c-4c22-9983-3a3f959869d6
X_WGS84,"['1.43172957', '1.44476016', '1.41808284', '1.45263549']",tel_fr,tel_fr,cc45fe14-0770-4db3-a91a-e6e50a2b9b73
Téléphone,"['251719589', '228018224', '285521639', '228040585', '240992980', '240277695', '228232651', '240638029', '240360642', '251709337']",tel_fr,tel_fr,afee04f0-cfc1-49e7-9a78-8e92eb1b49a7
Telephone,"['0344804481', '0563366430', '0235310368', '0478063778', '0478250350', '0326595846', '0328405511', '0321935168', '0476090989', '0383292680']",tel_fr,tel_fr,b22f04bf-64a8-495d-b8bb-d84dbc4c7983
Téléphone,"['01.49.10.67.96', '01 49 09 97 62', '01 46 09 91 85', '01 46 09 15 25', '01 46 03 90 63', '01 41 10 05 90', '01 46 47 69 60', '01 47 61 13 80', '01 47 12 99 30', '01 46 09 15 25']",tel_fr,tel_fr,4d48629d-c823-4d4f-9d7d-a1216514a81d
Fax,"['01 30 71 14 14', '01 30 82 06 86', '01 30 23 09 91', '01 30 87 06 60', '01 34 85 81 07', '01 39 20 78 01', '01 34 01 11 67', '01 34 61 22 70', '01 39 53 43 21', '01 30 63 78 09']",tel_fr,tel_fr,561002d6-32da-46f4-af45-6a8a43ed901d
TEL_MOB,"['+33 6 32 49 57 26', '+33 6 70 20 45 86', '+33 6 74 33 64 29', '+33 6 09 44 14 59', '+33 6 83 79 63 79', '+33 6 72 94 12 67', '+33 6 69 74 85 93', '+33 6 80 26 15 97', '+33 6 22 65 57 37', '+33 6 10 68 45 15']",tel_fr,tel_fr,bca83ddb-ecd0-4d65-8d9d-87c44ad7edf8
Téléphone,"['01 47 09 15 65', '01 41 15 09 10', '01 47 09 27 27', '01 47 50 56 29', '01 47 50 40 63', '01 41 15 88 88']",tel_fr,tel_fr,75159a83-a72d-4bce-a243-eb63af9fe198
Téléphone,"['02 28 00 72 40', '02 40 38 31 20', '02 28 01 99 22', '06 24 79 02 67', '02 51 83 81 83', '06 31 03 05 70', '02 51 17 48 53', '06 15 80 52 38', '06 67 17 58 79', '02 40 49 52 81']",tel_fr,tel_fr,b2d0919a-7553-4a8c-bb8b-e97857ec47bd
Téléphone,"['06 80 73 06 66', '06 81 58 26 12', '06 78 00 32 07', '06 80 73 06 66', '06 08 63 95 03', '06 82 79 92 50', '06 80 58 61 48', '06 08 63 95 03', '06 80 73 06 66', '06 75 34 37 56']",tel_fr,tel_fr,c0b02578-cfe7-4c62-ae04-20824af4a9da
courriel,"['pharmacie3moulins@gmail.com', 'pharmacieducarrefour.de.weiden@orange.fr', 'pharmacieauxenfants@gmail.com', 'pharmacie.epinettes@gmail.com', 'pharma-bordsdeseine@hotmail.fr', 'contact@pharmacie-du-fort.com', 'pharm.ile.st-germain@wanadoo.fr', 'zibi.herve@perso.alliadis.net', 'pharmacieducarrousel@yahoo.fr', 'pharmacie.amar@orange.fr']",email,email,5d3200d0-c9c3-4e34-a0dc-543b752da22a
Mail,"['stcaprais@wanadoo.fr', 'L.JBBaudre.Agen@ac-bordeaux.fr', 'agen@cneap.scolanet.org', 'L.ProfALomet.Agen@ac-bordeaux.fr', 'L.Bpalissy.Agen@ac-bordeaux.fr']",email,email,2db663a0-dc6a-4278-82be-50f2ecba7e6f
Courriel,"['ce.0142084p@ac-caen.fr', 'ce.0500089a@ac-caen.fr', 'ce.0610721c@ac-caen.fr', 'ce.0140017t@ac-caen.fr', 'ce.0610700e@ac-caen.fr', 'ce.0500036t@ac-caen.fr', 'ce.0501788x@ac-caen.fr', 'ce.0610021s@ac-caen.fr', 'ce.0140061r@ac-caen.fr', 'ce.0140019v@ac-caen.fr']",email,email,0f4adc94-9f3b-4638-bba6-0c2d4295373a
Courriel,"['ce.0142084p@ac-caen.fr', 'ce.0500089a@ac-caen.fr', 'ce.0610721c@ac-caen.fr', 'ce.0140017t@ac-caen.fr', 'ce.0610700e@ac-caen.fr', 'ce.0500036t@ac-caen.fr', 'ce.0501788x@ac-caen.fr', 'ce.0610021s@ac-caen.fr', 'ce.0140061r@ac-caen.fr', 'ce.0140019v@ac-caen.fr']",email,email,141a3d85-9d29-404c-9e6e-d4f5c223e220
adresse_mail,"['csdentaireflandre@gmail.com', 'admscontact46@orange.fr', 'csdentaireflandre@gmail.com', 'admscontact46@orange.fr', 'csdentaireflandre@gmail.com', 'admscontact46@orange.fr', 'csd.archereau@cpam-paris.cnamts.fr', 'admscontact46@orange.fr', 'admscontact46@orange.fr', 'csdentaireflandre@gmail.com']",email,email,7b7cd5fa-89dd-4d60-8422-b617fa1c6066
eMail,"['ast@artstudiotheatre.org', 'info@menagerie-de-verre.org', 'bibliotheque.valeyre@paris.fr', 'espacedesarts@wanadoo.fr', 'contact@comediedeschampselysees.com', 'theatredeverre@hotmail.fr', 'bibliotheque.chaptal@paris.fr', 'equipe@freres-poussiere.com', 'avant-rue@wanadoo.fr', 'junqua.caumartin@yahoo.fr']",email,email,d1f148b4-365c-4542-b129-026ab53d2dd8
Courriel,"['ce.0142084p@ac-caen.fr', 'ce.0500089a@ac-caen.fr', 'ce.0610721c@ac-caen.fr', 'ce.0140017t@ac-caen.fr', 'ce.0610700e@ac-caen.fr', 'ce.0500036t@ac-caen.fr', 'ce.0501788x@ac-caen.fr', 'ce.0610021s@ac-caen.fr', 'ce.0140061r@ac-caen.fr', 'ce.0140019v@ac-caen.fr']",email,email,e1fad8ff-3984-4ed4-a02c-b351f6433333
courriel,"['maisonderetraitegorges@wanadoo.fr', 'accueil@ch-joyeuse.fr', 'direction.ehpad@mareverdy.fr', 'philippe-grossi@wanadoo.fr', 'longchaumois@cantouhautjura.com', 'accueiljeanmenu@mav.asso.fr', 'maisonret.doulaincourt@wanadoo.fr', 'accueil@ehpadluz.fr', 'accueilleruleau@wanadoo.fr', 'direction@epd-grugny.fr']",email,email,298fc933-2527-4e6d-8fd8-32749e1636f7
EMAIL,"['mds.hautadour@ha-py.fr', 'mds.saintexupery@ha-py.fr', 'mds.paysdesgaves@ha-py.fr', 'mds.lesbigerrions@ha-py.fr', 'mds.gastondreyt@ha-py.fr', 'mds.paysdesgaves@ha-py.fr', 'mds.clnb@ha-py.fr', 'mds.valdadour@ha-py.fr']",email,email,46358a03-8dd4-44f2-b89b-786e9fdfd812
email,"['elhogar@anglet.fr', 'elhogar@anglet.fr', 'haitz.pean@anglet.fr', 'elhogar@anglet.fr', 'patinoire@anglet.fr', 'elhogar@anglet.fr', 'elhogar@anglet.fr', 'elhogar@anglet.fr']",email,email,42c9e9d7-0f06-4a81-8619-24ba1c7af715
Adresse mail,"['csdentaireflandre@gmail.com', 'csdentaireflandre@gmail.com', 'admscontact46@orange.fr', 'csdentaireflandre@gmail.com', 'csd.archereau@cpam-paris.cnamts.fr', 'admscontact46@orange.fr', 'csdentaireflandre@gmail.com', 'csd.archereau@cpam-paris.cnamts.fr', 'admscontact46@orange.fr', 'csd.archereau@cpam-paris.cnamts.fr']",email,email,891ff701-a8a1-4d9d-b718-63fac6e5460a
Email du responsable,"['simon@ined.fr;thierry@ined.fr', 'jp.aime@cnanogso.org', 'gerard.giraudon@inria.fr', 'muriel.delepierre@pasteur.fr', 'laurence.faivre@chu-dijon.fr', 'joel.bertrand@ensiacet.fr', 'christine.manigand@univ-paris3.fr', 'stephane.delarosa@univ-valenciennes.fr', 'chabannonc@marseille.fnclcc.fr', 'valerie.deplano@esm2.imt-mrs.fr']",email,email,2f15c748-53f1-40aa-bae9-afc084bd8a76
Courriel,"['mdc.nord@mairie-toulouse.fr', 'mdc.centre@mairie-toulouse.fr', 'mdc.est@mairie-toulouse.fr', 'mdc.sud-est@mairie-toulouse.fr', 'mdc.rive-gauche@mairie-toulouse.fr']",email,email,84f89935-cdf3-47cf-8fde-0b0af2c9b433
COORD_MAIL,"['marion.roche@cc-podensac.fr', 'pierre.noele.buhot@orange.fr', 'bibliothequeadl@free.fr', 'bibliotheque.alienor@wanadoo.fr', 'E.cudos@ac-bordeaux.fr', 'bibliotheque@carignandebdx.fr', 'morizes2@wanadoo.fr', 'bib.coeurmedoc@wanadoo.fr', 'sylg.d@hotmail.fr', 'mediatheque@ville-bassens.fr']",email,email,33ead394-d1ed-4585-85d5-0dcd7289fd29
eMail,"['accueil@lapostrophe.net', 'cyrano.sannois@wanadoo.fr', 'lorangebleue@eaubonne.fr', 'centre.culturel@ville-le-plessis-bouchard.fr', 'ermont-sur-scenes@ville-ermont.fr', 'tpebezons@wanadoo.fr', 'ecoledemusique@mairie-vaureal.fr', 'eam@herblay.fr', 'bm@ville-montmorency.fr', 'mediatheque@sannois.org']",email,email,c44041a8-5978-486a-9806-5b79eb5ee817
Email,"['numerique@mediatheque-cestas.fr', 'formation@unadev.com', 'lydia.merle@epide.fr', 'espace-jeunes@labrede-montesquieu.com', 'clicplanete@wanadoo.fr', 'y.bourion@cyber-base.org', 'mediatheque@talence.fr', 'pij@mairie-lacanau.fr', 'association.area@free.fr', 'epn@csbn.org']",email,email,db7319a6-e9b0-4eb9-9090-8a28af657132
eMail,"['catherine.vaissiere@choisyleroi.fr', 'lelieudelautre@no-log.org', 'bibaragon@wanadoo.fr', 'hangar@ivry94.fr', 'contact@maccreteil.com', 'centre-social-lutece@wanadoo.fr', 'maclhay@yahoo.fr', 'centre.culturel@mairie-vitry94.fr', 'contact@legenerateur.com', 'adminstudiotheatre@sfr.fr']",email,email,399f3994-7ec2-40d1-8554-d9240001f0c1
Email,"['undeuxtroiscath@orange.fr', 'pilates.equilibre@gmail.com', 'nanou.mondin@sfr.fr', 'info@pratiquerleyoga.fr']",email,email,89cbb287-d43d-4226-99db-72b754605422
Email,"['sinthianesinthiougarba@yahoo.fr', 'seboutoss@hotmail.com', 'angelinedeflandr@yahoo.fr', 'sextyledoneprod@free.fr', 'contrefilms@free.fr', 'francesco.gattoni@free.fr', 'traindenuit.aso@gmail.com', 'contact@tourigolf.com', 'nsaulais@aol.com', 'aymeric@lamanchette.com']",email,email,0d9f473d-68b2-4878-b91d-352061e91f83
Adresse mail,"['secretariat@fcsp-centreaffaires.fr', 'romain.bucelle@alsatis.com', 'c.murla@deltacenter.fr', 'ixion@ixion.fr', 'toulouse@baya-axess.com', 'contact@insitu-centre.com', 'pepiniere.lesmeliades@gmail.com', 'contact@les-bureaux-de-tolosa.fr', 'contact@toulousebureauxservices.com', 'info@location-bureaux-toulouse.net']",email,email,561948ff-aa43-46f1-ae10-94a6ef35bd16
Courriel,"['ce.0142084p@ac-caen.fr', 'ce.0500089a@ac-caen.fr', 'ce.0610721c@ac-caen.fr', 'ce.0140017t@ac-caen.fr', 'ce.0610700e@ac-caen.fr', 'ce.0500036t@ac-caen.fr', 'ce.0501788x@ac-caen.fr', 'ce.0610021s@ac-caen.fr', 'ce.0140061r@ac-caen.fr', 'ce.0140019v@ac-caen.fr']",email,email,63baf611-ca88-4642-bbe8-48325c95c6ec
E-MAIL,['bij@mairie-boulogne-billancourt.fr'],email,email,8fe99fce-971a-443e-b127-9c183a41a56b
Email,"['0922125k@ac-versailles.fr', '0921923r@ac-versailles.fr', '0920516l@ac-versailles.fr', '0922448l@ac-versailles.fr', '0921833t@ac-versailles.fr', '0920445j@ac-versailles.fr', '0921797d@ac-versailles.fr', '0920506a@ac-versailles.fr', '0922718e@ac-versailles.fr', '0921264z@ac-versailles.fr']",email,email,56fcc98d-2336-42e9-9c66-617b83b2f15e
ADRESSE MAIL,"['gennevilliers@tabledecana.com', 'rq.bagneux@gmail.com', 'letrier@9business.fr', 'info@qualiteservice.fr', 'contact@trampleim92.org', 'mcataldo@planetesesame92.com', 'contact@canatraiteur.com', 'sabine.emmaus92@gmail.com', 'sabine.emmaus92@gmail.com', 'contact@essor92.fr']",email,email,f90c59cc-e6e7-4820-abbb-c3f87d4e7807
Mail,"['bmvg65@gmail.com', 'admr.galan@fede65.admr.org', 'vielle-aure@pyrenees2vallees.com', 'info@vallee-du-louron.com', 'eglise.aurelouron@free.fr', 'pct@ha-py.fr', 'gavarnietrail@gmail.com', 'biblio.louis.aragon@agglo-tlp.fr', 'clubdulabeda65@orange.fr', 'contact@thermes-argeles.fr']",email,email,246d2904-b622-4a6c-abd2-0f408eecf0e4
Email,"['iris@ville-issy.fr', 'iris@ville-issy.fr', 'iris@ville-issy.fr', 'LMADI@lemarcheadomicile.com', 'henrih@bbox.fr', 'sgde@hotmail.fr', 'iris@ville-issy.fr', 'didier.vetements@wanadoo.fr', 'iris@ville-issy.fr', 'iris@ville-issy.fr']",email,email,85cb99d0-bea1-4a2e-81e0-ac56539e983f
E-MAIL,"['info@ot-saintgermainenlaye.fr', 'office.tourisme.egreville@wanadoo.fr', 'si.ozoir@free.fr', 'otstremyleschevreuse@wanadoo.fr', 'sidslevesinet@noos.fr', 'tourisme@clamart.fr christine.delsol@clamart.fr', 'SI.BAGNEUX.92@wanadoo.fr', 'si-cormeilles@wanadoo.fr', 'ot.nogent.leperreux@orange.fr', 'otsi-chateau-landon@wanadoo.fr']",email,email,f75403be-0473-4c43-8a8a-5f28eeb7631b
mail,"['residence.cardiniere@crous-grenoble.fr', 'residence93-p8@crous-creteil.fr', 'restaurant.lens@crous-lille.fr', 'antenne.arras@crous-lille.fr', 'pole-hebergement-besancon@crous-besancon.fr', 'cu.gastonberger@crous-aix-marseille.fr', 'residence.lacroix@crous-versailles.fr', 'residence.dragueur@crous-versailles.fr', 'residence-cezeaux@crous-clermont.fr', 'cu.perigueux@crous-bordeaux.fr']",email,email,c683bcca-9878-499b-b12c-c4837e8b1a1c
Courriel,"['ce.0142084p@ac-caen.fr', 'ce.0500089a@ac-caen.fr', 'ce.0610721c@ac-caen.fr', 'ce.0140017t@ac-caen.fr', 'ce.0610700e@ac-caen.fr', 'ce.0500036t@ac-caen.fr', 'ce.0501788x@ac-caen.fr', 'ce.0610021s@ac-caen.fr', 'ce.0140061r@ac-caen.fr', 'ce.0140019v@ac-caen.fr']",email,email,e5f0a643-b724-4fa9-9ea8-ad149387c48a
Contact_Courriel,"['bienvenue@theatredefontenay.com', 'cinemacyrano@wanadoo.fr', 'affairesculturelles@ville-lacellesaintcloud.fr', 'lagrangedelatremblaye@boisdarcy.fr', 'cinema@saintcyr78.fr']",email,email,4aaf3029-9fab-4917-9da7-42f5fa492c14
Mail,"['technidiag83@free.fr', 'jmrondet@free.fr', 'contact@r2diag.fr', 'cabinet.alvarez@wanadoo.fr', 'directiontechniqueqci@qualiconsult.fr', 'contact@adx-groupe.com', 'contact@intradiag.fr', 'enrj.21@gmail.com', 'amadidiagnostics@sfr.fr', 'contact@icert.fr']",email,email,0fdc607a-7111-4c27-b284-0e6566210e7d
Adresse e-Mail,"['lermitage53@orange.fr', 'contact@domaine-de-la-gabetterie.fr', 'retailleau.laurent@orange.fr', 'annick-got@orange.fr', 'atelierdurempart@wanadoo.fr', 'lepisquichante@orange.fr', 'agnes@chateauviaudiere.com', 'daspremont.melanie@gmail.com', 'fred4x4.85@orange.fr', 'laurence.frouin@sfr.fr']",email,email,6ce51c5b-1b39-4aab-b953-1cf5ab1e7d33
E-mail,"['accueil@ac-polynesie.pf', 'ce.rectorat@ac-orleans-tours.fr', 'webcontact@ac-toulouse.fr', 'ce.rectorat@ac-nancy-metz.fr', 'rectorat@ac-aix-marseille.fr', 'ce.contact@ac-paris.fr', 'ce.rectorat@ac-grenoble.fr', 'academie.reunion@ac-reunion.fr', 'ce.rectorat@ac-rouen.fr', 'contact@ac-nantes.fr']",email,email,72753e2c-16ba-4681-8e28-d9e2e882e9aa
Email,"['contact@arumetpaysage.com', 'christine.mercuri@gmail.com', 'info@ateliersjardins.com', 'earl.aquideas@hotmail.fr', 'aleuredelespacefleuri@gmail.com']",email,email,11cb1ec8-9f61-4692-9ac8-b5b172206da9
EMAIL,"['0650040r@ac-toulouse.fr', '0650036l@ac-toulouse.fr', '0650088t@ac-toulouse.fr', '0650038n@ac-toulouse.fr', '0650031f@ac-toulouse.fr', '0650089u@ac-toulouse.fr', '0650019t@ac-toulouse.fr', '0650037m@ac-toulouse.fr', '0650835e@ac-toulouse.fr', '0650740b@ac-toulouse.fr']",email,email,2195c95c-b111-4837-af4d-4960e749c460
Email,"['paroisse-nd-lourdes@orange.fr', 'paroissesb@neuf.fr', 'info@eglisedechaville.net', 'carmelstjosephdechaville@gmail.com', 'ndsouveraine@gmail.com', 'egl.arm.chaville@wanadoo.fr', 'amc@gmail.fr']",email,email,2d862b15-6077-49dd-a169-fba5a4dac76e
editeurmail,"['support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr', 'support-donnees@comarquage.fr']",email,email,d64110b2-dfb7-4b04-9adc-30d175f8c05c
Email,"['affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr', 'affairesgenerales@mairie-villedavray.fr']",email,email,6fead8b1-ef29-4535-a0a7-0c8cc6e92a22
Courriel,"['ce.0142084p@ac-caen.fr', 'ce.0500089a@ac-caen.fr', 'ce.0610721c@ac-caen.fr', 'ce.0140017t@ac-caen.fr', 'ce.0610700e@ac-caen.fr', 'ce.0500036t@ac-caen.fr', 'ce.0501788x@ac-caen.fr', 'ce.0610021s@ac-caen.fr', 'ce.0140061r@ac-caen.fr', 'ce.0140019v@ac-caen.fr']",email,email,e2de2c49-17fd-42f6-a6c5-187f73e9b382
Adresse e-Mail,"['olivierkoasurfschool@gmail.com', 'ecuriesdekerdando@yahoo.fr', 'mairie@pouzauges.com', 'mffoissel@aol.com', 'contactckpc@laposte.net', 'accueil@longevillesurmer.fr', 'anille.braye@wanadoo.fr', 'contact@terre-mer.org', 'cknac@laposte.net', 'leprigny44@orange.fr']",email,email,6ddc8dfb-99d0-471d-a9f5-0829b27b117f
Mail,"['ce.0592896c@ac-lille.fr', 'ce.0592107V@ac-lille.fr', 'ce.0591718X@ac-lille.fr', 'ce.0593106f@ac-lille.fr', 'ce.0593908c@ac-lille.fr', 'ce.0592028J@ac-lille.fr', 'ce.0594215L@ac-lille.fr', 'ce.0592058S@ac-lille.fr', 'ce.0595316H@ac-lille.fr', 'ce.0591525M@ac-lille.fr']",email,email,541de39e-bd41-4ff5-814f-fbeb8f626dd6
Email de réservation,"['contact@folietheatre.com', 'christineleang@gmail.com', 'reservation@cwb.fr', 'info@theatredelaclarte.com', 'contact@jamspace.co', 'contact@tourjeansanspeur.com', 'bibliotheque.diderot@paris.fr', 'stephanie@atelierduquartier.fr', 'mediapi.communication@gmail.com', 'ateliersmarcadet@art-exprim.com']",email,email,08edbb8a-2bcb-4d64-8e8d-e7c9b2381c29
email,['lillesud@mairie-lille.fr'],email,email,950ea1dd-6e58-4ad6-85bb-f4d85d58c8da
Email,"['direction.lesmyosotis@ville-chaville.fr', 'direction.anatolefrance@ville-chaville.fr', 'direction.lesjacinthes@ville-chaville.fr', '0920689z@ac-versailles.fr', 'direction.lespaquerettes@ville-chaville.fr', 'direction.ferdinandbuisson@ville-chaville.fr', 'direction.lesiris@ville-chaville.fr', 'direction.paulbert@ville-chaville.fr', 'direction.lemuguet@ville-chaville.fr']",email,email,79e2d951-bce5-4318-b096-49dbed95c2ef
Nombre de médiateurs numériques et de techniciens,"['0', '1', '1', '1', '0', '0', '0', '0', '0', '0']",email,email,92cadb0e-bb82-443f-b3b8-111d0b3fb924
Adresse_mail,"['cedcace@u-paris10.fr', 'arscan@mae.u-paris10.fr', 'labethno@mae.u-paris10.fr', 'harparisouest@gmail.com', 'cresppa@cresppa.cnrs.fr', 'cedin@u-paris10.fr', 'secretariat.ilf@ling.cnrs.fr', 'cslf@u-paris10.fr', 'communication@mae.u-paris10.fr', 'legs@cnrs.fr']",email,email,c6c3bee5-bd2f-43f7-b4a0-b673057263de
Email,"['ets.caruel@wanadoo.fr', 'roc-issy@pfmpf92.fr', 'aridon.rene@wanadoo.fr', 'agence-issylesmoulineaux-2@pfg.fr']",email,email,3851b6b8-2fcd-46aa-b515-9219d0f51f9d
eMail,"['stleger-bibliotheque@orange.fr', 'maisonpourtouschatou@free.fr', 'eadaudet@wanadoo.fr', 'service.culture@ville-elancourt.fr', 'billetterienickel@yahoo.fr', 'accueil@enm-mantes.fr', 'affairesculturelles@lesclayessousbois.fr', 'a-c-t@wanadoo.fr', 'bibliotheque.villennes-sur-seine@wanadoo.fr', 'bibliomairie@wanadoo.fr']",email,email,a67168c2-e8a3-47ba-a90a-39e7844ff6d3
EMAIL,"['cc.tournay@orange.fr', 'cdc.aure@wanadoo.fr']",email,email,56f70ce2-976e-4518-968d-c9fda78516da
E-MAIL,"['si.briecomterobert77@gmail.com', 'officetourisme@ville-souppes.fr', 'ot.bry94@orange.fr', 'o.t.isle-adam@wanadoo.fr', 'tourisme.mery@gmail.com', 'o.t.isle-adam@wanadoo.fr', 'otsi-chateau-landon@wanadoo.fr', 'syndicatdinitiativeablis@orange.fr', 'info@ot-saintgermainenlaye.fr', 'conseil-séjour@barbizontourisme.fr']",email,email,3dcc93d8-a9b9-4d4e-9b9e-237f2f31f97b
Mail,"['enmd@agen.fr', 'mediatheque@agen.fr', 'centre.culturel@agen.fr', 'ciepierredebauche@wanadoo.fr', 'musee@agen.fr', 'latannerie@sallelatannerie.com', 'contact@escalierquimonte.com', 'theatre@agen.fr', 'info@le-florida.org', 'archives@agen.fr']",email,email,a0147c0d-2263-48ba-9913-f3af0290079a
Courriel,"['ce.0142084p@ac-caen.fr', 'ce.0500089a@ac-caen.fr', 'ce.0610721c@ac-caen.fr', 'ce.0140017t@ac-caen.fr', 'ce.0610700e@ac-caen.fr', 'ce.0500036t@ac-caen.fr', 'ce.0501788x@ac-caen.fr', 'ce.0610021s@ac-caen.fr', 'ce.0140061r@ac-caen.fr', 'ce.0140019v@ac-caen.fr']",email,email,40dca387-3446-423e-9fb4-cf3be396f9c8
courriel,"['laplacecambronne@gmail.com', 'sas.spf.one@gmail.com', 'stephanedavy@sfr.fr', 'cookkoncept@gmail.com', 'contact@koedo.fr', 'serge.patron@orange.fr', 'lalocandinadinapoli@gmail.com', 'jaimemangerissy@gmail.com', 'cucina@orange.fr', 'dasoresto@gmail.com']",email,email,89751945-5511-48b2-859e-2632b4a90c0c
MAILCONT,"['ble3@wanadoo.fr', 'chris.massalaz@wanadoo.fr', 'nmusacchio@socla.com', 'angela.savoie@hotmail.fr', 'evolutionboxing@outlook.fr', 'avf.chambery@gmail.com', 'fethisgym@free.fr', 'mireillejeanjacques.stass@numericable.fr', 'ginetteduc@orange.fr', 'contact@atelier-musical.org']",email,email,fbf2d5e7-e715-4d5b-9ee8-5bee8c7bd282
Adresse mail du votant,"['1f9cd2ffa1@73fd43dcfe.com', '26584b6921@f5ced9dbf0.com', 'd6173c62e1@b9f57fe79c.com', '1f9cd2ffa1@73fd43dcfe.com', '0e0355c104@7863bcf080.com', '1f9cd2ffa1@73fd43dcfe.com', 'c56e9de105@f4157dd7ba.com', '9dbc6cbe93@b9f57fe79c.com', '1f9cd2ffa1@73fd43dcfe.com', '75734a144b@b03de2569b.com']",email,email,d438bd01-0dd1-44bd-9055-3d7c93cc64be
Email,"['undeuxtroiscath@orange.fr', 'pilates.equilibre@gmail.com', 'nanou.mondin@sfr.fr', 'info@pratiquerleyoga.fr']",email,email,3bb3f28c-7b43-4b96-8b4e-9b2067b4ab17
Mail,"['accueilfemmes@wanadoo.fr', 'revivre53@wanadoo.fr', 'cidff72@orange.fr', 'adavi44@wanadoo.fr', 'contact@mda-85.com', 'cidffnazairien44@orange.fr', 'contact@solidaritefemmes-la.fr', 'chrs.pelletier@wanadoo.fr', 'asav.victimes@wanadoo.fr', 'accueilfemmes@wanadoo.fr']",email,email,4ee38025-56b9-42e3-9064-35d52de26289
Mail,"['contact.idf@experthabitat.com', 'l.arnaudies@laposte.net', 'francois.lejamtel@adiag.com', 'vf@octodiag.fr', 'contact@adeis-expertises.com', 'auditdiagtb@gmail.com', 'contact@ach56.fr', 'jessica.caron@diagamter.com', 'diag24@orange.fr', 'contact@edil-expertises.com']",email,email,5f62df12-2cfc-4a3e-b53e-791bdfc97b79
email,"['elhogar@anglet.fr', 'patinoire@anglet.fr', 'information@anglet-tourisme.com', 'alsh.baroja@anglet.fr', 'alsh.baroja@anglet.fr', 'creche.maylisdemenditte@anglet.fr', 'information@anglet-tourisme.com', 'haitz.pean@anglet.fr', 'cimetieres@anglet.fr', 'accueil@anglet.fr']",email,email,74562fe7-e65a-4623-a272-df8ae91fb03b
Contact,"['halle.christiane-guillaume@ville-issy.fr', 'ponil@equivil.fr', 'vanessa.buronfosse@ville-issy.fr', 'clsg.clsgprisma@neuf.fr', 'clsg.clsgprisma@neuf.fr', 'accueil-sevestre@equalia.fr', 'accueil-aquazena@equalia.fr']",email,email,7afc2afa-18b6-4529-8dd6-8974b7b5fb5f
ADRESSE_MAIL,"['retraiteloisir@orange.fr', 'asal.lorient56@gmail.com', 'anoriantmc@free.fr', 'lesyeux.fermes@yahoo.fr', 'lesateliersdelarc@free.fr', 'franceparkinson56@orange.fr', 'm.p.t.kerve@cegetel.fr', 'fleurs.en.art@gmail.com', 'tuklm561@gmail.com', 'ly.oceane@live.fr']",email,email,4bb8b0ae-0730-4024-ab75-06682769ebfc
