columns,sample,human_detected,csv_detected,id,,,,,,,,,,,,,,,,,,,,,,adresse
techno,"""[ALL3G, 3G, ISHO, HSPA, 4G_A, EDGE, 4G, HSPAP, ALL4G, HR]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
usage,"""[outdoor, indoor]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
latitude,"""[49.07408, 48.87785, 42.24858, 43.10518, 44.3821, 45.07545, 44.37935, 47.21359, 48.8602, 48.86011]""",latitude_wgs,longitude_wgs_fr_metropole,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
longitude,"""[0.20335999999999999, -0.057620000000000005, 2.12835, 2.12566, 2.1261900000000002, 2.12585, 2.1272, 2.1253599999999997, 2.12538, 2.12341]""",longitude_wgs,latitude_wgs_fr_metropole,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
protocole,"""[STREAM, WEB, UL50, UL2, DL10, DL50]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
complement,"""[gTvzTWsUQj4__quality__22__HTTPS__, https://www.google.fr, http://www.amazon.fr, https://www.oui.sncf/services-train/suivi-commande, http://www.meteofrance.com/accueil, https://www.ouest-france.fr/leditiondusoir/, https://www.cocoriqosi.fr/kepler/, https://www.linkedin.com, https://fr.m.wikipedia.org, gFvFeyYSdnI__quality__22__HTTPS__]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
mobile,"""[OnePlus 5t, iPhone 8, Huawei Mate 10 Pro, Samsung Galaxy S8]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
lieu,"""[Musée du Louvre, Musée d'Orsay, Domaine de Vizille, Musée du quai Branly, Walygator Parc, Viaduc de Millau, Parc Futuroscope, Falaises d'Etretat, Basilique de Notre Dame du Rosarie, Cité des Sciences et de l'Industrie]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
localite,"""[4 Place Marc Elder, 44000 Nantes, Voie Romaine, 57280 Maizières-lès-Metz, Place d'Armes, 78000 Versailles, 1 Rue de la Légion d'Honneur, 75007 Paris, 77777 Marne-la-Vallée, Rue de Rivoli, 75001 Paris, 37 Quai Branly, 75007 Paris, Viaduc de Millau, 12400 Millau, Avenue Mathias Delobe, 59000 Lille, Parc des Chantiers, Boulevard Léon Bureau, 44200 Nantes]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
bilan1,"""[0.0, 1.0]""",booleen,booleen,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
bilan2,"""[0.0, 1.0]""",booleen,booleen,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
bilan3,"""[]""",,,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
performance,"""[8,03, 18,12, 62,99, 6,87, 3,29, 0,01, 44,09, 24,87, 1,84, 5,52]""",,longitude_l93,d08c6c4f-fc7e-47d1-9633-f8b780d013b6,,,,,,,,,,,,,,,,,,,,,,
schema,"""[iso19139]""",,,37a4911f-a3cf-4610-9f40-6075ec53de52,,,,,,,,,,,,,,,,,,,,,,
uuid,"""[7cbec110-486f-11df-963a-0026b92e22f7, 331edfc7-effa-4ae2-8092-84ea1d51324e, b6c3fa99-0994-4f57-be7d-eea3fb834fa3, 4b5545df-2fed-4be1-bf00-ddd11b4f8759]""",,,37a4911f-a3cf-4610-9f40-6075ec53de52,,,,,,,,,,,,,,,,,,,,,,
id,"""[738, 687219, 687220, 687221]""",,,37a4911f-a3cf-4610-9f40-6075ec53de52,,,,,,,,,,,,,,,,,,,,,,
type,"""[METADATA]""",,,37a4911f-a3cf-4610-9f40-6075ec53de52,,,,,,,,,,,,,,,,,,,,,,
isHarvested,"""[n]""",,,37a4911f-a3cf-4610-9f40-6075ec53de52,,,,,,,,,,,,,,,,,,,,,,
title,"""[Service WMS, Service de téléchargement simple de la plateforme, GEOFLA : limites des communes en France, Service WFS]""",,,37a4911f-a3cf-4610-9f40-6075ec53de52,,,,,,,,,,,,,,,,,,,,,,
abstract,"""[-- Description du service WMS --, -- Description du service WFS --, GEOFLA® est un produit numérique décrivant le découpage administratif de la France métropolitaine, des départements d'outre mer, ou de la collectivité départementale de Mayotte.
Il est dérivé de la Base de Données Cartographiques (BD CARTO®) pour sa partie géométrique, et de la Base de Données Administratives pour sa partie descriptive., Service de téléchargement simple]""",,,37a4911f-a3cf-4610-9f40-6075ec53de52,,,,,,,,,,,,,,,,,,,,,,
dateReferentiel,"""[2017-01-01]""",date,date,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
route,"""[N0446, A0015, A0624, N0149, A0139, N0057, A0061, A0014, A0150, A0040]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
longueur,"""[10762, 8744, 4423, 360, 8730, 2855, 3668, 6295,1, 5070, 2010]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
prD,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
depPrD,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
concessionPrD,"""[N, C]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
absD,"""[655, 74,6, 137,4, 360, 188,9, 171, 746, 979, 50, 94]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
cumulD,"""[10757,4, 3450, 142381, 186667, 79202, 23837, 176841, 42442, 34182, 114952]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
xD,"""[345237,38, 659376,19, 633426,18, 844097,51, 710851,89, 583598,2, 493887,07, 763218,99, 863186,61, 672035,49]""",longitude_l93,longitude_l93,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
yD,"""[6909476,13, 6593320,68, 6577511,4, 6882516,46, 6894427,57, 6495093,57, 6560369,65, 6796975,03, 6913352,44, 6772716,85]""",latitude_l93,latitude_l93,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
zD,"""[0]""",,booleen,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
prF,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
depPrF,"""[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
concessionPrF,"""[N, C]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
absF,"""[655, 74,6, 137,4, 360, 188,9, 171, 746, 979, 50, 1040]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
cumulF,"""[10757,4, 3450, 142381, 186667, 79202, 23837, 42442, 34182, 114952, 8668]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
xF,"""[817041,17, 702228,49, 659376,19, 633426,18, 844097,51, 710851,89, 583598,2, 493887,07, 558078,85, 863186,61]""",longitude_l93,longitude_l93,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
yF,"""[6909476,13, 6593320,68, 6882516,46, 6894427,57, 6495093,57, 6796975,03, 6913352,44, 6772716,85, 6417871,97, 6262889,18]""",latitude_l93,latitude_l93,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
zF,"""[0]""",,booleen,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
anneeMesureTrafic,"""[2017]""",year,year,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
typeComptageTrafic,"""[Temporaire journalier, Permanent horaire]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
TMJA,"""[8194, 24581, 24586, 90123, 8204, 24597, 24600, 32793, 24602, 16413]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
RatioPL,"""[1,8, 29,6, 24,6, 15,8, 21,8, 5,9, 7, 7,7, 2,8, 33,5]""",,,39dd10df-077d-47b0-90a6-af78781fa8fb,,,,,,,,,,,,,,,,,,,,,,
Num_Acc,"""[200500051968, 200500051969, 200500051970, 200500051971, 200500051972, 200500051973, 200500051974, 200500051975, 200500051976, 200500051977]""",,date,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
catr,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 9.0]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
voie,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
v1,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,booleen,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
v2,"""[S, N, A, s, J, a, G, K, H, _x0004_]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
circ,"""[0, 1, 2, 3, 4]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
nbv,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
pr,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
pr1,"""[0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
vosp,"""[0, 1, 2, 3]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
prof,"""[0, 1, 2, 3, 4]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
plan,"""[0, 1, 2, 3, 4]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
lartpc,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
larrout,"""[0, 1, 3, 4, 5, 6, 7, 8, 9, 10]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
surf,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
infra,"""[0, 1, 2, 3, 4, 5, 6, 7]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
situ,"""[0, 1, 2, 3, 4, 5]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
env1,"""[0, 99, 3]""",,,3a3488e0-86a1-4917-b082-f3bdc25f6922,,,,,,,,,,,,,,,,,,,,,,
REG,"""[32, 1, 2, 3, 4, 6, 75, 44, 76, 11]""",region,code_region,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
DEP,"""[42, 17, 50, 51, 94, 33, 52, 92, 48, 05]""",departement,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
COMM,"""[76517, 21255, 17323, 33243, 35288, 49023, 23030, 83034, 34182, 91273]""",code_commune_insee,code_commune_insee,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ANNEE_DEPOT,"""[2016, 2017, 2018, 2012, 2013, 2014, 2015]""",year,year,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ID_PC,"""[0352381710196, 0692661500084, 0422181700174, 09565218C0006, 04411418Z0002, 06810217F0007, 02725118Z0001, 03715318C0004, 05314118K1001, 00121117D0013]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
CAT_MOA,"""[32, 10, 43, 42, 80, 20, 21, 22, 90, 30]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
TYPE_MOA,"""[2]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
RS_D,"""[COBAT IMMOBILIER, SCCV SA d'HLM, SCI LES 2M, Societe Civile Immobiliere, SARL BALTHAZAR, SCEA H.D.L.G, Societe cooperative de product, ATELIER GROLL, SEMC, SCI ARTHI]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
DENOMINATION_D,"""[SCCV LP PROMOTION SEQUOIAS, TARN ET GARONNE HABITAT, SCI DOS SANTOS, LA BAIGNADE, Association diocesaine d'arras, SCI SANDMI, SA AIGUILLON CONSTRUCTION, CASONATO, AQUITANIS, SCI LeTriangle]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
SIRET_D,"""[83163588300018, 42510808100018, 79115101200030, 61950079600021, 83214714400014, 33548067900109, 337945034, 78460657600758, 80072630900019, 27160001700013]""",siret,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_D,"""[360, 19 Bi, 171, 50, 354, 35-37, 194, 52, 11 A, 319]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_D,"""[CHE, BD, IMP, HAMEA, Allee, route, squar, IMMEU, avenu, Rue d]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_D,"""[place des Etats Unis, MARCEL BRUNET, Schafbusch, RUE BALZAC, du Docteur Nodet, boulevard Faidherbe, AVENUE ALBERT SARRAUT, AVENUE DE LA MACHINOTTE, Traverse de la roche, avenue des Fusilles]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_D,"""[Curcianella, CS50143, ARIEDA   2446 AVENUE DU PERE SOULAS, Domaine de L Oliveraie, LES TARTRES, ANVORTE, Represente par M.BAHRI Mohamed, LE ROURET, BP 21, CS 10838]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_D,"""[96232, LUNEL, 10223, 23005, 26216, 56, 12, 28, CS109, 38]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_D,"""[38680, 22360, 56580, 85620, 69780, 26160, 26420, 73500, 34110, 16600]""",code_postal,code_postal,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_D,"""[Perols, Gourin, OZOIR LA FERRIERE, RENNES, VACQUIERS, Saint-Victor, PEROLS, BRUGNENS, LE ROURET, SAINTE CROIX]""",commune,commune,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_D,"""[20, Cedex, CX, 07, 2, 08, 9, 1, 3, 43000]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_PAYS_D,"""[132, 138, 137, 100]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_NUM_T,"""[260 /, 50, 2715, 94, 194, 52, 35-37, 0044, 140, 203]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_TYPEVOIE_T,"""[Mont , CHE, Squar, Quart, BONVI, 33, CHS, BD, Ch, IMP]""",adresse,adresse,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_LIBELLEVOIE_T,"""[SAINT JACQUES DE COMPOSTEL, Les Lavandieres (lot 22), MARCEL BRUNET, AV  RAOUL ALADENIZE, DE BONNEFOND, RUE DE LA BLANCHE PORTE, CHATEAU BOUSQUET, 30 Route de Tramoyes, Montee de la Grande Cote, Rue du Stade]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_LIEUDIT_T,"""[la Glacerie, Lotissement Les Jardins Coquelin (lot, RRET, Pietra, Lieu-dit Le Ginestier, ILOT C, La Jaconniere, PIERREFEU, La Poizatiere, BRUGNENS]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_BP_T,"""[43000.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_CP_T,"""[22360, 85620, 69780, 26160, 73500, 34110, 78400, 16270, 16600, 45140]""",code_postal,code_postal,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_LOCALITE_T,"""[Perols, Gourin, LANDRY, ARC LES GRAY, SAINT-POL-DE-LEON, RENNES, VACQUIERS, BRUGNENS, ARON, LE ROURET]""",commune,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ADR_CEDEX_T,"""[43000.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
CADASTRE1,"""[0015AP, 0230DE, 1197B, 0278ZI, 1467HY, 9ZM, 115PA, 68A, 14AZ, 0219AV]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
CADASTRE2,"""[122E, 8001, 14712, 0416CH, 2084A, 357A, 0014BS, 0091AB, 106AD, 432AK]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
CADASTRE3,"""[0090CM, 11490B, 165BW, 0382AP, 00005C, 06850H, 0193AN, 949B, 1547C, 2581B]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
TYPE_EVT,"""[1, 2, 3]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
SUPERFICIE_T,"""[0, 4, 8207, 8211, 20, 22, 8215, 25, 8217, 27]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
LOTISSEMENT,"""[0.0, 1.0]""",booleen,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
ZAC,"""[0.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
AFU,"""[0.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_1P,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_2P,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_3P,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_4P,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_5P,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_6P,"""[0, 1, 2, 3, 4, 6, 8, 14, 15]""",,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_DEMOLIS,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_IND_CREES,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_COL_CREES,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_LGT_TOT_CREES,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NB_NIV_MAX,"""[1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, 10.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
NATURE_PROJET,"""[1.0, 2.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_EXTENSION,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_SURELEVATION,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_NIVSUPP,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_PISCINE,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_GARAGE,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_VERANDA,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_ABRIJARDIN,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_AUTREANNEXE,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_RESIDPRINC,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_RESIDSEC,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_PERSONNELLE,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_VENTE,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LOCATION,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_SENIORS,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_ETUDIANTS,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_TOURISME,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_HOTELIERESOC,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_SOCIAL,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_HANDICAPES,"""[0]""",,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_AUTRE,"""[0, 1]""",booleen,booleen,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
I_LGTR_AUTRE_LIBELLE,"""[Residence intergenerationnelle de 66 logements+6logements, logements pour gendarmes, Foyer - Hebergement enfants, gites, Foyer de jeunes travailleurs+Centre d'hébergement et de réinsertion sociale + Accueil d'urgence, MEUBLE DE TOURISME, Hebergement pour les internes ou remplacants, congrégation de soeurs, Kiosque, logements de fonction]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
SDP_A1,"""[0.0, 3.0, 5.0, 6.0, 13.0, 15.0, 16.0, 18.0, 19.0, 20.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
SDP_B1,"""[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
SDP_D1,"""[0.0, 512.0, 1.0, 4.0, 5.0, 518.0, 7.0, 3080.0, 9.0, 520.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
SDP_ E1,"""[0.0, 1.0, 2.0, 3.0, 5.0, 6.0, 7.0, 8.0, 9.0, 518.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
SDP_F1,"""[0.0, 1.0, 2.0, 3.0, 4.0, 15.0, 19.0, 21.0, 22.0, 24.0]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
TYPE_OPERATION_CONSTR,"""[1, 4, 5, 6, 7, 10, 12, 14]""",,,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
PERIODE_DEVRT,"""[2018-03-30]""",date,date,3a57e9ff-7b84-453e-bd7d-7b9e22806056,,,,,,,,,,,,,,,,,,,,,,
